Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
480,282198,370646,-0.618,0.214,0.735,72,79,OTHER
481,281825,368568,-0.622,0.228,0.734,72,79,OTHER
482,282645,369713,-0.661,0.197,0.73,72,79,OTHER
483,283419,370669,-0.645,0.192,0.739,72,79,OTHER
484,284338,375851,-0.618,0.197,0.748,72,79,OTHER
485,286147,380543,-0.618,0.201,0.744,72,79,OTHER
486,287256,384528,-0.611,0.218,0.737,72,79,OTHER
487,285068,378983,-0.627,0.211,0.728,72,79,OTHER
488,284849,379891,-0.636,0.21,0.726,72,79,OTHER
489,283969,379787,-0.625,0.211,0.731,73,78,OTHER
490,280219,369886,-0.646,0.184,0.735,73,78,OTHER
491,276886,360297,-0.677,0.167,0.719,73,78,OTHER
492,276449,361054,-0.699,0.155,0.704,73,78,OTHER
493,275855,358411,-0.709,0.135,0.701,73,78,OTHER
494,275313,357280,-0.726,0.109,0.698,73,78,OTHER
495,275223,356531,-0.702,0.133,0.7,73,78,OTHER
496,274438,355010,-0.634,0.208,0.713,73,78,OTHER
497,273445,350336,-0.632,0.215,0.727,73,78,OTHER
498,274019,347026,-0.652,0.194,0.73,73,78,OTHER
499,276521,346055,-0.648,0.198,0.729,73,77,OTHER
500,279872,348718,-0.643,0.193,0.731,73,77,OTHER
501,278722,356376,-0.639,0.183,0.731,73,77,OTHER
502,277451,359839,-0.637,0.184,0.734,73,77,OTHER
503,277195,363594,-0.635,0.198,0.738,73,77,OTHER
504,277447,363784,-0.642,0.199,0.735,73,77,OTHER
505,275630,359230,-0.644,0.197,0.723,73,77,OTHER
506,273329,353779,-0.647,0.196,0.705,73,77,OTHER
507,269594,344064,-0.673,0.169,0.704,73,77,OTHER
508,267847,340419,-0.702,0.133,0.713,73,77,OTHER
509,267293,338902,-0.71,0.121,0.709,74,77,OTHER
510,267494,338839,-0.707,0.125,0.703,74,77,OTHER
511,268030,336965,-0.719,0.121,0.697,74,77,OTHER
512,270100,335490,-0.697,0.143,0.7,74,77,OTHER
513,271355,333149,-0.658,0.174,0.716,74,77,OTHER
514,271783,332080,-0.661,0.178,0.72,74,77,OTHER
515,271712,334219,-0.68,0.171,0.717,74,77,OTHER
516,272493,334948,-0.675,0.174,0.727,74,77,OTHER
517,274811,336579,-0.648,0.19,0.737,74,77,OTHER
518,277002,342142,-0.637,0.186,0.735,74,77,OTHER
519,276927,349048,-0.634,0.188,0.725,74,77,OTHER
520,276816,354084,-0.628,0.204,0.722,74,77,OTHER
521,277391,361317,-0.637,0.201,0.732,74,77,OTHER
522,278031,365319,-0.629,0.2,0.743,74,77,OTHER
523,278444,366187,-0.627,0.203,0.733,74,77,OTHER
524,277916,361252,-0.654,0.186,0.708,74,77,OTHER
525,275504,349640,-0.676,0.167,0.705,74,77,OTHER
526,273516,339002,-0.683,0.154,0.714,74,77,OTHER
527,273915,336255,-0.679,0.146,0.719,74,77,OTHER
528,275419,335887,-0.686,0.136,0.719,74,77,OTHER
529,277099,337296,-0.719,0.114,0.708,75,77,OTHER
530,278196,339271,-0.674,0.16,0.717,75,77,OTHER
531,278557,341502,-0.645,0.196,0.727,75,77,OTHER
532,277615,339920,-0.655,0.2,0.721,75,77,OTHER
533,277526,338865,-0.662,0.201,0.712,75,77,OTHER
534,278977,340109,-0.658,0.202,0.714,75,77,OTHER
535,280644,343387,-0.641,0.195,0.724,75,77,OTHER
536,281382,348501,-0.631,0.189,0.735,75,77,OTHER
537,281589,355397,-0.62,0.196,0.746,75,77,REST
538,281793,361825,-0.63,0.2,0.74,75,77,REST
539,281758,362436,-0.647,0.197,0.724,75,77,REST
540,282483,361972,-0.653,0.196,0.708,75,77,REST
541,281974,359551,-0.657,0.188,0.705,75,77,REST
542,279311,347906,-0.671,0.162,0.713,75,77,REST
543,278307,342217,-0.689,0.131,0.725,75,77,REST
544,277358,337955,-0.69,0.12,0.734,75,77,REST
545,277512,336461,-0.704,0.106,0.722,75,77,REST
546,277329,336011,-0.719,0.103,0.71,75,77,REST
547,277374,333786,-0.689,0.146,0.708,75,77,REST
548,278281,330996,-0.651,0.179,0.715,75,77,REST
549,280311,329054,-0.646,0.186,0.718,76,78,REST
550,282695,328161,-0.672,0.183,0.706,76,78,REST
551,282581,332602,-0.681,0.175,0.712,76,78,REST
552,281398,335405,-0.642,0.188,0.738,76,78,REST
553,282110,338764,-0.619,0.197,0.746,76,78,REST
554,283601,341705,-0.624,0.202,0.733,76,78,REST
555,284988,344202,-0.636,0.214,0.713,76,78,REST
556,286693,347398,-0.637,0.214,0.712,76,78,REST
557,287192,351053,-0.637,0.207,0.726,76,78,REST
558,286940,352708,-0.643,0.201,0.732,76,78,REST
559,287829,356207,-0.649,0.187,0.73,76,78,REST
560,287180,355681,-0.661,0.175,0.724,76,78,REST
561,283702,343504,-0.669,0.173,0.71,76,78,REST
562,282439,332682,-0.691,0.149,0.701,76,78,REST
563,283489,329608,-0.714,0.106,0.71,76,78,REST
564,283960,330807,-0.724,0.093,0.71,76,78,REST
565,283116,334428,-0.731,0.1,0.707,76,78,REST
566,283715,337876,-0.662,0.162,0.727,76,78,REST
567,284120,339325,-0.613,0.223,0.735,76,78,REST
568,284300,341096,-0.649,0.226,0.713,76,78,REST
569,284379,342304,-0.664,0.228,0.7,76,79,REST
570,284289,342921,-0.647,0.229,0.713,76,79,REST
571,284928,345986,-0.63,0.219,0.729,76,79,REST
572,286051,353228,-0.622,0.211,0.739,76,79,REST
573,283721,353931,-0.618,0.21,0.741,76,79,REST
574,284499,354129,-0.614,0.209,0.742,76,79,REST
575,284166,347318,-0.61,0.215,0.74,76,79,REST
576,289130,346747,-0.618,0.226,0.722,76,79,REST
577,290929,350304,-0.636,0.23,0.692,76,79,REST
578,292783,355303,-0.669,0.198,0.697,76,79,REST
579,289731,350956,-0.687,0.145,0.732,77,78,REST
580,283913,339317,-0.704,0.063,0.739,77,78,REST
581,283899,342830,-0.737,0.021,0.715,77,78,REST
582,284641,339569,-0.739,0.036,0.71,77,78,REST
583,285070,342338,-0.762,0.034,0.703,77,78,REST
584,285150,344039,-0.673,0.188,0.666,77,78,REST
585,287118,337797,-0.576,0.294,0.696,77,78,REST
586,290472,327680,-0.641,0.218,0.731,77,78,REST
587,306338,294912,-0.653,0.218,0.723,77,78,REST
588,301754,287352,-0.638,0.233,0.723,77,78,REST
589,283157,290607,-0.645,0.215,0.739,77,78,REST
590,272567,297028,-0.619,0.233,0.76,77,78,REST
591,272709,299882,-0.599,0.252,0.78,77,78,REST
592,272005,299639,-0.631,0.287,0.74,77,78,REST
593,262858,297978,-0.689,0.386,0.654,77,78,REST
594,260885,302485,-0.715,0.461,0.633,77,78,REST
595,280983,307450,-0.705,0.565,0.541,77,78,REST
596,303351,321509,-0.636,0.576,0.505,77,78,REST
597,297870,314526,-0.565,0.455,0.572,77,78,REST
598,296800,309775,-0.571,0.383,0.617,77,78,REST
599,302064,312937,-0.534,0.318,0.752,77,77,REST
600,316072,317770,-0.477,0.166,0.816,77,77,REST
601,285022,298332,-0.453,-0.06,0.774,77,77,REST
602,277682,303010,-0.386,-0.141,0.873,77,77,REST
603,281947,309371,-0.368,-0.107,0.97,77,77,REST
604,278327,309122,-0.383,-0.142,0.968,77,77,REST
605,272842,311525,-0.319,-0.171,0.983,77,77,REST
606,284798,315076,-0.405,-0.014,0.971,77,77,REST
607,287705,317757,-0.56,0.173,0.991,77,77,REST
608,278684,313154,-0.557,0.198,0.98,77,77,REST
609,279856,315518,-0.568,0.195,0.873,78,77,REST
610,284271,320865,-0.532,0.203,0.822,78,77,REST
611,289240,328578,-0.46,0.124,0.718,78,77,REST
612,285034,327280,-0.454,-0.004,0.614,78,77,REST
613,275246,322832,-0.521,-0.046,0.756,78,77,REST
614,270593,322306,-0.655,-0.108,0.96,78,77,REST
615,263087,319378,-0.677,-0.167,1.023,78,77,REST
616,267025,322583,-0.579,-0.166,1.01,78,77,REST
617,276448,330979,-0.472,-0.108,0.972,78,77,REST
618,267580,322241,-0.401,0.016,0.891,78,77,REST
619,267143,327088,-0.384,0.108,0.762,78,77,REST
620,271254,332458,-0.385,0.181,0.711,78,77,REST
621,260774,329578,-0.343,0.308,0.83,78,77,REST
622,252089,333727,-0.193,0.356,0.915,78,77,REST
623,254769,338227,-0.146,0.392,0.876,78,77,REST
624,254399,340558,-0.221,0.568,0.842,78,77,REST
625,254885,343055,-0.15,0.599,0.916,78,77,REST
626,255811,344815,-0.143,0.479,0.955,78,77,REST
627,254285,346282,-0.302,0.416,0.881,78,77,REST
628,253060,348960,-0.25,0.339,0.899,78,77,REST
629,258335,350977,-0.072,0.226,0.95,79,77,OTHER
630,261084,352655,-0.078,0.191,0.941,79,77,OTHER
631,258674,353329,-0.097,0.243,0.985,79,77,OTHER
632,259414,355251,-0.076,0.368,0.971,79,77,OTHER
633,268614,359222,-0.187,0.465,0.837,79,77,OTHER
634,268478,361751,-0.28,0.463,0.796,79,77,OTHER
635,271740,367325,-0.231,0.463,0.836,79,77,OTHER
636,282155,385002,-0.233,0.482,0.809,79,77,OTHER
637,276726,376483,-0.295,0.495,0.738,79,77,OTHER
638,268868,361191,-0.294,0.52,0.645,79,77,OTHER
639,268825,359003,-0.233,0.484,0.605,79,77,OTHER
640,272382,359955,-0.179,0.34,0.804,79,77,OTHER
641,266687,359239,-0.106,0.167,1.149,79,77,OTHER
642,262567,360885,-0.061,0.118,1.272,79,77,OTHER
643,260296,364759,-0.141,0.182,1.23,79,77,OTHER
644,263130,376985,-0.229,0.201,1.235,79,77,OTHER
645,270658,401549,-0.221,0.142,1.185,79,77,OTHER
646,263797,406994,-0.236,0.106,1.033,79,77,OTHER
647,276409,421028,-0.324,0.166,0.846,79,77,OTHER
648,296353,450715,-0.395,0.298,0.63,79,77,OTHER
649,309895,483475,-0.405,0.482,0.419,79,78,OTHER
650,309993,484206,-0.367,0.615,0.268,79,78,OTHER
651,304433,464543,-0.426,0.629,0.263,79,78,OTHER
652,294404,442368,-0.49,0.579,0.417,79,78,OTHER
653,294221,429415,-0.31,0.361,0.733,79,78,OTHER
654,292365,424448,-0.152,0.11,1.116,79,78,OTHER
655,282275,421524,-0.139,0.122,1.284,79,78,OTHER
656,283373,425701,-0.133,0.218,1.231,79,78,OTHER
657,284490,429238,-0.186,0.234,1.173,79,78,OTHER
658,286205,433725,-0.211,0.227,1.171,79,78,OTHER
659,291436,444418,-0.143,0.209,1.052,80,78,OTHER
660,296590,458823,-0.201,0.245,0.834,80,78,OTHER
661,297024,464925,-0.358,0.359,0.698,80,78,OTHER
662,299777,475037,-0.398,0.443,0.614,80,78,OTHER
663,296719,467258,-0.402,0.468,0.576,80,78,OTHER
664,297637,463959,-0.419,0.464,0.621,80,78,OTHER
665,295730,456619,-0.378,0.439,0.706,80,78,OTHER
666,293158,447465,-0.304,0.419,0.819,80,78,OTHER
667,293874,442780,-0.246,0.387,0.929,80,78,OTHER
668,291816,439119,-0.244,0.346,0.985,80,78,OTHER
669,290327,438911,-0.256,0.316,1.017,80,78,OTHER
670,290649,443000,-0.237,0.305,1.003,80,78,OTHER
671,291663,448360,-0.233,0.331,0.961,80,78,OTHER
672,289958,449427,-0.233,0.35,0.936,80,78,OTHER
673,292836,453924,-0.227,0.374,0.889,80,78,OTHER
674,294045,457758,-0.259,0.406,0.821,80,78,OTHER
675,293153,458155,-0.307,0.424,0.767,80,78,OTHER
676,292173,458386,-0.306,0.422,0.76,80,78,OTHER
677,291786,457477,-0.304,0.371,0.828,80,78,OTHER
678,291918,458119,-0.293,0.279,0.935,80,78,OTHER
679,291670,460435,-0.257,0.21,0.986,80,77,OTHER
680,290637,459409,-0.258,0.228,0.979,80,77,OTHER
681,289463,456214,-0.277,0.257,0.954,80,77,OTHER
682,290208,454591,-0.277,0.245,0.955,80,77,OTHER
683,288792,450151,-0.288,0.255,0.959,80,77,OTHER
684,287782,446079,-0.31,0.301,0.904,80,77,OTHER
685,286494,442332,-0.331,0.357,0.824,80,77,OTHER
686,285541,440165,-0.332,0.368,0.812,80,77,OTHER
687,284413,439496,-0.306,0.33,0.877,80,77,OTHER
688,284803,440832,-0.289,0.315,0.918,80,77,OTHER
689,285830,442704,-0.303,0.319,0.906,81,77,OTHER
690,286164,443176,-0.308,0.327,0.886,81,77,OTHER
691,286838,443523,-0.314,0.336,0.863,81,77,OTHER
692,287863,445003,-0.342,0.33,0.84,81,77,OTHER
693,288529,447268,-0.365,0.31,0.836,81,77,OTHER
694,287527,446515,-0.364,0.28,0.858,81,77,OTHER
695,286714,444146,-0.336,0.26,0.898,81,77,OTHER
696,286045,441581,-0.316,0.24,0.942,81,77,OTHER
697,285139,439188,-0.313,0.22,0.96,81,77,OTHER
698,284519,437201,-0.322,0.233,0.939,81,77,OTHER
699,284226,435045,-0.313,0.265,0.904,81,77,OTHER
700,283563,432038,-0.305,0.283,0.898,81,77,OTHER
701,283588,430083,-0.305,0.287,0.912,81,77,OTHER
702,283517,429014,-0.307,0.292,0.905,81,77,OTHER
703,284538,429423,-0.298,0.301,0.893,81,77,OTHER
704,284194,429243,-0.283,0.302,0.892,81,77,OTHER
705,283920,428745,-0.277,0.31,0.891,81,77,OTHER
706,284925,426861,-0.283,0.315,0.887,81,77,OTHER
707,284308,425056,-0.291,0.319,0.877,81,77,OTHER
708,284237,424447,-0.299,0.326,0.85,81,77,OTHER
709,283198,423571,-0.312,0.322,0.827,81,78,OTHER
710,282379,424016,-0.308,0.291,0.866,81,78,OTHER
711,281442,423680,-0.288,0.233,0.949,81,78,OTHER
712,280354,422129,-0.286,0.194,0.974,81,78,OTHER
713,279487,419045,-0.291,0.197,0.962,81,78,OTHER
714,278379,415516,-0.283,0.211,0.955,81,78,OTHER
715,278130,413395,-0.278,0.216,0.937,81,78,OTHER
716,277640,411133,-0.272,0.225,0.933,81,78,OTHER
717,277926,408865,-0.271,0.239,0.932,81,78,OTHER
718,277439,406013,-0.275,0.248,0.941,81,78,OTHER
719,275723,405587,-0.273,0.256,0.946,82,78,OTHER
720,273061,406145,-0.264,0.257,0.931,82,78,OTHER
721,271402,406274,-0.25,0.251,0.929,82,78,OTHER
722,270772,408294,-0.242,0.25,0.946,82,78,OTHER
723,270400,408693,-0.247,0.272,0.938,82,78,OTHER
724,271442,410033,-0.263,0.307,0.891,82,78,OTHER
725,272330,411349,-0.292,0.319,0.846,82,78,OTHER
726,272576,411903,-0.315,0.306,0.846,82,78,OTHER
727,272359,413108,-0.319,0.282,0.869,82,78,OTHER
728,274942,418999,-0.322,0.261,0.876,82,78,OTHER
729,275211,420587,-0.318,0.25,0.893,82,77,OTHER
730,275383,420862,-0.303,0.243,0.916,82,77,OTHER
731,277634,422187,-0.302,0.23,0.919,82,77,OTHER
732,278566,419797,-0.303,0.224,0.928,82,77,OTHER
733,278993,417475,-0.299,0.211,0.974,82,77,OTHER
734,279261,417652,-0.288,0.207,0.984,82,77,OTHER
735,277739,416158,-0.292,0.246,0.945,82,77,OTHER
736,277986,417723,-0.317,0.27,0.938,82,77,OTHER
737,278935,421567,-0.308,0.29,0.933,82,77,OTHER
738,280221,426099,-0.28,0.343,0.885,82,77,OTHER
739,278519,424131,-0.283,0.387,0.826,82,77,OTHER
740,279184,422239,-0.301,0.412,0.782,82,77,OTHER
741,279033,417982,-0.322,0.419,0.758,82,77,OTHER
742,276757,411597,-0.329,0.404,0.755,82,77,OTHER
743,276340,409751,-0.324,0.381,0.756,82,77,OTHER
744,276484,409985,-0.317,0.345,0.788,82,77,OTHER
745,277280,411325,-0.269,0.272,0.933,82,77,OTHER
746,277801,412724,-0.237,0.176,1.117,82,77,OTHER
747,278260,414729,-0.247,0.144,1.125,82,77,OTHER
748,279077,417802,-0.256,0.185,1.01,82,77,OTHER
749,280357,420816,-0.258,0.221,0.921,83,76,OTHER
750,282158,424417,-0.267,0.231,0.886,83,76,OTHER
751,282656,425511,-0.27,0.238,0.906,83,76,OTHER
752,284665,427207,-0.268,0.262,0.917,83,76,OTHER
753,285144,426492,-0.278,0.304,0.876,83,76,OTHER
754,283682,423178,-0.291,0.335,0.819,83,76,OTHER
755,283446,422609,-0.289,0.336,0.797,83,76,OTHER
756,282710,423328,-0.266,0.312,0.825,83,76,OTHER
757,282376,423857,-0.241,0.27,0.911,83,76,OTHER
758,281923,423579,-0.215,0.239,1.012,83,76,OTHER
759,281882,424198,-0.206,0.233,1.027,84,75,OTHER
760,281704,423968,-0.216,0.238,0.971,84,75,OTHER
761,281787,424085,-0.226,0.24,0.929,84,75,OTHER
762,281623,423531,-0.236,0.228,0.912,84,75,OTHER
763,281637,423582,-0.246,0.207,0.925,84,75,OTHER
764,281247,422332,-0.258,0.188,0.95,84,75,OTHER
765,280318,419270,-0.263,0.177,0.96,84,75,OTHER
766,278425,413804,-0.262,0.172,0.965,84,75,OTHER
767,275979,406618,-0.26,0.164,0.959,84,75,OTHER
768,273265,399213,-0.255,0.166,0.947,84,75,OTHER
769,272428,393656,-0.245,0.188,0.943,84,75,OTHER
770,270964,388799,-0.246,0.209,0.946,84,75,OTHER
771,269408,385780,-0.254,0.214,0.955,84,75,OTHER
772,268437,384233,-0.248,0.204,0.969,84,75,OTHER
773,268419,384564,-0.234,0.198,0.982,84,75,OTHER
774,267778,384430,-0.223,0.199,0.995,84,75,OTHER
775,267602,384600,-0.224,0.203,0.995,84,75,OTHER
776,267784,385719,-0.227,0.241,0.945,84,75,OTHER
777,268818,387925,-0.235,0.284,0.867,84,75,OTHER
778,270661,393003,-0.261,0.3,0.831,84,75,OTHER
779,272971,398469,-0.292,0.291,0.842,85,75,OTHER
780,275370,403819,-0.322,0.266,0.861,85,75,OTHER
781,277296,407017,-0.344,0.251,0.874,85,75,OTHER
782,279377,411373,-0.348,0.243,0.879,85,75,OTHER
783,279041,411064,-0.341,0.236,0.881,85,75,OTHER
784,278390,409260,-0.322,0.215,0.898,85,75,OTHER
785,277630,405209,-0.302,0.188,0.915,85,75,OTHER
786,274825,396946,-0.3,0.19,0.92,85,75,OTHER
787,271600,388362,-0.299,0.216,0.929,85,75,OTHER
788,270169,383709,-0.285,0.224,0.935,85,75,OTHER
789,269036,379290,-0.273,0.225,0.923,85,75,OTHER
790,268408,379420,-0.276,0.217,0.929,85,75,OTHER
791,267703,378448,-0.276,0.194,0.959,85,75,OTHER
792,267332,377400,-0.267,0.187,0.974,85,75,OTHER
793,267523,378140,-0.261,0.177,1.013,85,75,OTHER
794,266899,376887,-0.241,0.164,1.032,85,75,OTHER
795,267578,377369,-0.214,0.187,0.976,85,75,OTHER
796,267457,377192,-0.227,0.243,0.892,85,75,OTHER
797,266742,375615,-0.252,0.273,0.848,85,75,OTHER
798,265779,373951,-0.28,0.273,0.871,85,75,OTHER
799,265077,372557,-0.295,0.263,0.895,86,75,OTHER
800,264310,371668,-0.313,0.26,0.89,86,75,OTHER
801,264108,371789,-0.327,0.266,0.898,86,75,OTHER
802,264150,372328,-0.302,0.255,0.909,86,75,OTHER
803,265262,374044,-0.306,0.236,0.929,86,75,OTHER
804,265480,375527,-0.308,0.223,0.947,86,75,OTHER
805,266138,375843,-0.309,0.227,0.947,86,75,OTHER
806,267196,375723,-0.31,0.266,0.932,86,75,OTHER
807,268246,376049,-0.295,0.311,0.905,86,75,OTHER
808,268619,376090,-0.289,0.325,0.879,86,75,OTHER
809,268936,377116,-0.284,0.333,0.868,87,50,OTHER
810,268516,378501,-0.281,0.35,0.863,87,50,OTHER
811,268651,380328,-0.287,0.351,0.87,87,50,OTHER
812,268521,380904,-0.273,0.34,0.905,87,50,OTHER
813,269215,383138,-0.262,0.347,0.901,87,50,OTHER
814,269262,384429,-0.286,0.375,0.855,87,50,OTHER
815,269606,384048,-0.298,0.379,0.839,87,50,OTHER
816,270436,384826,-0.302,0.36,0.857,87,50,OTHER
817,271559,386085,-0.314,0.338,0.871,87,50,OTHER
818,271378,385960,-0.323,0.322,0.881,87,50,OTHER
819,270771,384994,-0.318,0.305,0.894,87,51,OTHER
820,271829,385152,-0.331,0.284,0.893,87,51,OTHER
821,271950,384910,-0.349,0.265,0.908,87,51,OTHER
822,270655,382522,-0.328,0.243,0.949,87,51,OTHER
823,271829,382608,-0.302,0.246,0.955,87,51,OTHER
824,271928,381203,-0.296,0.295,0.9,87,51,OTHER
825,271745,380427,-0.287,0.337,0.86,87,51,OTHER
826,271038,380244,-0.289,0.326,0.882,87,51,OTHER
827,270761,381473,-0.283,0.314,0.893,87,51,OTHER
828,270344,382293,-0.263,0.334,0.871,87,51,OTHER
829,270375,382457,-0.254,0.331,0.893,87,51,OTHER
830,270352,382685,-0.24,0.319,0.925,87,51,OTHER
831,270312,383713,-0.241,0.323,0.91,87,51,OTHER
832,270795,384376,-0.245,0.328,0.899,87,51,OTHER
833,271536,385835,-0.249,0.322,0.903,87,51,OTHER
834,272072,386219,-0.258,0.306,0.909,87,51,OTHER
835,272363,385600,-0.26,0.291,0.924,87,51,OTHER
836,272735,382385,-0.265,0.286,0.927,87,51,OTHER
837,272512,377686,-0.273,0.297,0.899,87,51,OTHER
838,270851,375342,-0.267,0.292,0.878,87,51,OTHER
839,266510,373676,-0.25,0.272,0.907,88,51,OTHER
840,265692,373002,-0.237,0.25,0.951,88,51,OTHER
841,262978,368220,-0.23,0.243,0.973,88,51,OTHER
842,262721,365746,-0.235,0.262,0.976,88,51,OTHER
843,262544,362665,-0.239,0.289,0.972,88,51,OTHER
844,262581,359220,-0.221,0.334,0.933,88,51,OTHER
845,259922,355649,-0.195,0.382,0.849,88,51,OTHER
846,259022,355255,-0.187,0.395,0.84,88,51,OTHER
847,261064,357390,-0.168,0.387,0.9,88,51,OTHER
848,258794,347422,-0.167,0.379,0.914,88,51,OTHER
849,259580,350649,-0.164,0.381,0.901,88,52,OTHER
850,254904,337979,-0.159,0.385,0.916,88,52,OTHER
851,255879,340422,-0.17,0.385,0.916,88,52,OTHER
852,262738,352456,-0.192,0.388,0.885,88,52,OTHER
853,259421,342586,-0.208,0.398,0.87,88,52,OTHER
854,267989,359388,-0.227,0.419,0.839,88,52,OTHER
855,274164,360632,-0.317,0.465,0.799,88,52,OTHER
856,271165,343770,-0.387,0.585,0.778,88,52,OTHER
857,269664,333539,-0.381,0.623,0.708,88,52,OTHER
858,269440,323280,-0.391,0.527,0.702,88,52,OTHER
859,262887,318784,-0.381,0.38,0.722,88,52,OTHER
860,267539,323127,-0.422,0.231,0.704,88,52,OTHER
861,263368,308995,-0.424,0.123,0.756,88,52,OTHER
862,262135,312824,-0.425,0.058,0.809,88,52,OTHER
863,263379,320830,-0.588,0.048,0.754,88,52,OTHER
864,264602,325391,-0.793,0.061,0.69,88,52,OTHER
865,267451,336186,-0.991,0.108,0.698,88,52,OTHER
866,267601,334579,-1.104,0.135,0.675,88,52,OTHER
867,261836,329107,-1.071,0.115,0.637,88,52,OTHER
868,263719,332421,-1.079,0.068,0.587,88,52,OTHER
869,268921,336465,-1.115,0.016,0.635,88,78,OTHER
870,278146,349127,-0.968,-0.029,0.795,88,78,OTHER
871,277520,352699,-0.793,-0.035,0.848,88,78,OTHER
872,271592,353127,-0.658,0.013,0.802,88,78,OTHER
873,262624,346753,-0.558,0.072,0.757,88,78,OTHER
874,256552,345655,-0.575,0.156,0.738,88,78,OTHER
875,250316,337859,-0.644,0.211,0.729,88,78,OTHER
876,249418,334588,-0.67,0.138,0.711,88,78,OTHER
877,252004,331802,-0.592,0.006,0.703,88,78,OTHER
878,254565,334231,-0.515,-0.053,0.7,88,78,OTHER
879,265539,348887,-0.483,-0.012,0.71,88,78,OTHER
880,263175,341396,-0.477,0.082,0.704,88,78,OTHER
881,263195,341990,-0.473,0.203,0.708,88,78,OTHER
882,266322,343036,-0.484,0.33,0.722,88,78,OTHER
883,266730,345127,-0.525,0.417,0.658,88,78,OTHER
884,265574,342162,-0.534,0.451,0.589,88,78,OTHER
885,265076,333995,-0.64,0.51,0.704,88,78,OTHER
886,255645,318328,-0.517,0.538,0.839,88,78,OTHER
887,245970,319214,-0.431,0.503,0.752,88,78,OTHER
888,246845,323958,-0.483,0.497,0.716,88,78,OTHER
889,244234,323979,-0.403,0.48,0.796,89,77,OTHER
890,247122,331946,-0.386,0.46,0.844,89,77,OTHER
891,243703,336070,-0.373,0.452,0.864,89,77,OTHER
892,248436,368620,-0.39,0.408,0.875,89,77,OTHER
893,247492,368009,-0.41,0.358,0.886,89,77,OTHER
894,248792,369669,-0.407,0.374,0.884,89,77,OTHER
895,250199,378135,-0.346,0.348,0.788,89,77,OTHER
896,252368,399336,-0.359,0.273,0.738,89,77,OTHER
897,256944,434319,-0.365,0.288,0.839,89,77,OTHER
898,262283,444995,-0.26,0.321,0.864,89,77,OTHER
899,263052,417361,-0.254,0.345,0.893,89,77,OTHER
900,263638,405332,-0.384,0.356,0.907,89,77,OTHER
901,264626,402858,-0.417,0.33,0.884,89,77,OTHER
902,265627,399242,-0.354,0.345,0.876,89,77,OTHER
903,266211,394831,-0.349,0.365,0.845,89,77,OTHER
904,264329,390811,-0.366,0.364,0.837,89,77,OTHER
905,264618,390490,-0.397,0.343,0.855,89,77,OTHER
906,265041,393981,-0.388,0.364,0.854,89,77,OTHER
907,266509,398850,-0.323,0.42,0.836,89,77,OTHER
908,267334,398410,-0.29,0.428,0.846,89,77,OTHER
909,267495,397419,-0.322,0.416,0.84,89,78,OTHER
910,266555,393302,-0.358,0.415,0.823,89,78,OTHER
911,264593,389928,-0.386,0.397,0.807,89,78,OTHER
912,263116,388471,-0.452,0.362,0.791,89,78,OTHER
913,262613,386387,-0.494,0.336,0.783,89,78,OTHER
914,264135,389018,-0.502,0.31,0.801,89,78,OTHER
915,264894,390627,-0.485,0.278,0.841,89,78,OTHER
916,265785,391120,-0.465,0.264,0.866,89,78,OTHER
917,265952,391818,-0.477,0.268,0.854,89,78,OTHER
918,265467,389902,-0.494,0.293,0.812,89,78,OTHER
919,266113,389157,-0.482,0.321,0.795,89,79,OTHER
920,267515,391459,-0.459,0.337,0.815,89,79,OTHER
921,269084,395760,-0.424,0.354,0.837,89,79,OTHER
922,270551,399096,-0.435,0.355,0.826,89,79,OTHER
923,271217,403037,-0.477,0.349,0.801,89,79,OTHER
924,272510,402826,-0.44,0.361,0.807,89,79,OTHER
925,274169,406124,-0.397,0.367,0.826,89,79,OTHER
926,276185,409521,-0.395,0.366,0.842,89,79,OTHER
927,278433,415807,-0.387,0.369,0.849,89,79,OTHER
928,278787,419182,-0.402,0.366,0.834,89,79,OTHER
929,279162,419613,-0.449,0.351,0.808,89,79,OTHER
930,278647,415762,-0.482,0.331,0.791,89,79,OTHER
931,271612,398640,-0.512,0.315,0.782,89,79,OTHER
932,272779,401242,-0.506,0.306,0.795,89,79,OTHER
933,275067,401980,-0.476,0.296,0.825,89,79,OTHER
934,275368,401885,-0.474,0.277,0.844,89,79,OTHER
935,275805,402155,-0.501,0.25,0.842,89,79,OTHER
936,277181,403656,-0.535,0.228,0.844,89,79,OTHER
937,279343,407027,-0.523,0.226,0.862,89,79,OTHER
938,281074,408241,-0.475,0.334,0.794,89,79,OTHER
939,281265,406689,-0.414,0.407,0.775,89,79,OTHER
940,279341,402165,-0.393,0.385,0.825,89,79,OTHER
941,277249,397329,-0.415,0.399,0.808,89,79,OTHER
942,277085,395398,-0.422,0.401,0.799,89,79,OTHER
943,276979,393303,-0.417,0.396,0.809,89,79,OTHER
944,275596,390430,-0.392,0.397,0.827,89,79,OTHER
945,276296,392146,-0.394,0.396,0.827,89,79,OTHER
946,276299,394070,-0.441,0.388,0.802,89,79,OTHER
947,275022,395125,-0.488,0.377,0.774,89,79,OTHER
948,277134,397890,-0.536,0.363,0.755,89,79,OTHER
