Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),Activity
-0.246,-1.194,-0.039,60,1
-0.229,-1.15,-0.052,60,1
-0.201,-1.084,-0.047,60,1
-0.185,-1.006,-0.047,60,1
-0.184,-0.931,-0.041,60,1
-0.188,-0.877,-0.028,60,1
-0.19,-0.839,-0.017,60,1
-0.193,-0.817,-0.012,60,1
-0.204,-0.796,-0.001,60,1
-0.222,-0.791,0.013,60,1
-0.242,-0.835,0.027,60,1
-0.252,-0.907,0.036,60,1
-0.248,-0.98,0.038,60,1
-0.243,-1.053,0.038,60,1
-0.242,-1.145,0.031,60,1
-0.248,-1.208,0.027,60,1
-0.262,-1.144,0.061,60,1
-0.262,-1.144,0.061,60,1
-0.262,-1.144,0.061,60,1
-0.261,-1.026,0.102,60,1
-0.227,-0.977,0.097,60,1
-0.18,-0.979,0.07,60,1
-0.161,-0.959,0.059,60,1
-0.167,-0.925,0.075,60,1
-0.163,-0.903,0.093,60,1
-0.145,-0.889,0.103,60,1
-0.139,-0.896,0.114,60,1
-0.166,-0.901,0.127,60,1
-0.207,-0.878,0.154,60,1
-0.24,-0.875,0.187,60,1
-0.302,-0.917,0.203,60,1
-0.387,-0.977,0.224,60,1
-0.439,-1.027,0.268,60,1
-0.45,-1.06,0.301,60,1
-0.45,-1.08,0.282,60,1
-0.452,-1.051,0.207,60,1
-0.438,-0.98,0.137,60,1
-0.41,-0.931,0.1,60,1
-0.39,-0.908,0.063,60,1
-0.393,-0.886,0.029,60,1
-0.406,-0.847,0.01,60,1
-0.427,-0.799,0.024,60,1
-0.424,-0.78,0.083,60,1
-0.394,-0.776,0.117,60,1
-0.373,-0.758,0.106,60,1
-0.343,-0.744,0.108,60,1
-0.297,-0.755,0.115,60,1
-0.223,-0.791,0.093,60,1
-0.152,-0.864,0.051,60,1
-0.144,-1.003,0.024,60,1
-0.182,-1.217,-0.007,60,1
-0.27,-1.33,-0.006,60,1
-0.367,-1.245,0.102,60,1
-0.356,-1.129,0.17,59,1
-0.265,-1.104,0.094,59,1
-0.212,-1.113,0.01,59,1
-0.215,-1.058,-0.006,59,1
-0.235,-0.966,0.012,59,1
-0.253,-0.908,0.041,59,1
-0.267,-0.901,0.065,59,1
-0.282,-0.915,0.067,59,1
-0.405,-0.955,0.084,59,1
-0.524,-1.008,0.174,59,1
-0.537,-1.023,0.293,59,1
-0.542,-0.967,0.378,59,1
-0.504,-0.852,0.415,59,1
-0.432,-0.785,0.396,59,1
-0.446,-0.837,0.341,59,1
-0.513,-0.901,0.291,59,1
-0.493,-0.839,0.272,59,1
-0.476,-0.725,0.264,59,1
-0.555,-0.672,0.275,59,1
-0.634,-0.714,0.299,59,1
-0.723,-0.749,0.274,59,1
-0.814,-0.691,0.244,59,1
-0.813,-0.629,0.251,59,1
-0.742,-0.582,0.222,59,1
-0.656,-0.539,0.164,59,1
-0.566,-0.525,0.129,59,1
-0.491,-0.535,0.1,59,1
-0.468,-0.57,0.072,59,1
-0.468,-0.601,0.075,59,1
-0.46,-0.624,0.142,59,1
-0.39,-0.691,0.186,59,1
-0.258,-0.844,0.089,59,1
-0.17,-1.077,0.005,59,1
-0.178,-1.312,0.014,59,1
-0.262,-1.485,-0.034,59,1
-0.355,-1.591,-0.128,59,1
-0.412,-1.538,-0.156,59,1
-0.423,-1.338,-0.172,59,1
-0.441,-1.163,-0.172,59,1
-0.45,-1.04,-0.111,59,1
-0.427,-0.931,-0.051,59,1
-0.427,-0.856,-0.004,59,1
-0.445,-0.81,0.031,59,1
-0.479,-0.777,0.058,59,1
-0.507,-0.78,0.072,59,1
-0.512,-0.833,0.043,59,1
-0.504,-0.974,-0.027,59,1
-0.5,-1.191,-0.134,59,1
-0.476,-1.409,-0.237,59,1
-0.383,-1.533,-0.34,59,1
-0.316,-1.562,-0.433,59,1
-0.236,-1.573,-0.556,59,1
-0.119,-1.483,-0.66,59,1
-0.051,-1.239,-0.608,59,1
0.009,-0.952,-0.433,59,1
0.062,-0.724,-0.239,59,1
0.064,-0.607,-0.11,59,1
0.03,-0.588,-0.035,59,1
0.007,-0.632,-0.002,59,1
-0.017,-0.748,-0.008,59,1
-0.058,-0.926,-0.06,60,1
-0.122,-1.146,-0.146,60,1
-0.19,-1.329,-0.214,60,1
-0.226,-1.481,-0.262,60,1
-0.265,-1.583,-0.288,60,1
-0.348,-1.454,-0.238,60,1
-0.385,-1.185,-0.163,60,1
-0.357,-1.029,-0.143,60,1
-0.356,-1.022,-0.143,60,1
-0.382,-1.034,-0.129,60,1
-0.409,-1.001,-0.092,60,1
-0.427,-0.921,-0.027,60,1
-0.435,-0.861,0.044,60,1
-0.448,-0.875,0.079,60,1
-0.48,-0.928,0.093,60,1
-0.534,-0.988,0.109,60,1
-0.567,-1.04,0.121,60,1
-0.59,-1.095,0.119,60,1
-0.63,-1.178,0.08,60,1
-0.638,-1.263,0.018,60,1
-0.647,-1.306,-0.005,60,1
-0.61,-1.25,0.024,60,1
-0.495,-1.053,0.05,60,1
-0.388,-0.827,0.091,60,1
-0.329,-0.68,0.168,60,1
-0.322,-0.612,0.227,60,1
-0.345,-0.623,0.283,60,1
-0.353,-0.649,0.385,60,1
-0.331,-0.636,0.472,60,1
-0.296,-0.587,0.531,60,1
-0.27,-0.531,0.618,61,1
-0.261,-0.476,0.679,61,1
-0.305,-0.454,0.727,61,1
-0.366,-0.538,0.794,61,1
-0.325,-0.616,0.844,61,1
-0.297,-0.62,0.885,61,1
-0.32,-0.62,0.922,61,1
-0.303,-0.584,0.901,61,1
-0.25,-0.544,0.761,61,1
-0.198,-0.524,0.679,61,1
-0.174,-0.484,0.755,61,1
-0.186,-0.427,0.824,61,1
-0.256,-0.382,0.874,61,1
-0.304,-0.356,0.925,61,1
-0.301,-0.346,0.902,61,1
-0.278,-0.372,0.85,61,1
-0.253,-0.406,0.773,61,1
-0.232,-0.424,0.687,61,1
-0.265,-0.556,0.688,61,1
-0.25,-0.646,0.781,61,1
-0.172,-0.552,0.855,61,1
-0.238,-0.511,0.896,61,1
-0.348,-0.497,0.96,61,1
-0.437,-0.449,0.96,61,1
-0.47,-0.423,0.861,61,1
-0.407,-0.422,0.676,61,1
-0.387,-0.474,0.46,61,1
-0.394,-0.546,0.373,61,1
-0.349,-0.574,0.396,61,1
-0.349,-0.589,0.395,61,1
-0.408,-0.604,0.349,62,1
-0.41,-0.602,0.327,62,1
-0.344,-0.618,0.369,62,1
-0.247,-0.679,0.462,62,1
-0.141,-0.787,0.492,62,1
-0.089,-0.985,0.334,62,1
-0.111,-1.29,0.105,62,1
-0.212,-1.551,-0.042,62,1
-0.326,-1.661,-0.115,62,1
-0.378,-1.604,-0.117,62,1
-0.395,-1.338,-0.028,62,1
-0.383,-1.011,0.036,62,1
-0.333,-0.836,-0.002,62,1
-0.271,-0.821,-0.087,62,1
-0.235,-0.847,-0.155,62,1
-0.249,-0.855,-0.17,62,1
-0.293,-0.849,-0.117,62,1
-0.314,-0.846,-0.026,62,1
-0.303,-0.867,0.041,62,1
-0.287,-0.904,0.051,62,1
-0.215,-0.926,0.088,63,1
-0.098,-0.942,0.202,63,1
-0.106,-0.962,0.24,63,1
-0.196,-1.016,0.156,63,1
-0.215,-1.109,0.068,63,1
-0.216,-1.193,0.023,63,1
-0.237,-1.194,-0.018,63,1
-0.249,-1.126,-0.087,63,1
-0.248,-1.069,-0.131,63,1
-0.243,-1.032,-0.141,63,1
-0.232,-0.98,-0.15,63,1
-0.225,-0.905,-0.156,63,1
-0.227,-0.856,-0.146,63,1
-0.222,-0.855,-0.13,63,1
-0.199,-0.863,-0.129,63,1
-0.182,-0.87,-0.132,63,1
-0.184,-0.901,-0.119,63,1
-0.188,-0.944,-0.107,63,1
-0.189,-1.003,-0.093,63,1
-0.187,-1.055,-0.065,63,1
-0.164,-1.089,-0.033,64,1
-0.113,-1.176,-0.031,64,1
-0.084,-1.192,-0.046,64,1
-0.11,-1.05,0.005,64,1
-0.129,-0.944,0.082,64,1
-0.125,-0.944,0.101,64,1
-0.171,-0.951,0.086,64,1
-0.21,-0.921,0.051,64,1
-0.229,-0.892,0.009,64,1
-0.261,-0.881,0,64,1
-0.281,-0.879,0.012,64,1
-0.29,-0.889,0.02,64,1
-0.277,-0.912,0.035,64,1
-0.262,-0.945,0.058,64,1
-0.268,-0.98,0.076,64,1
-0.294,-1.007,0.096,64,1
-0.308,-1.058,0.108,64,1
-0.312,-1.145,0.096,64,1
-0.323,-1.203,0.063,64,1
-0.316,-1.172,0.012,64,1
-0.29,-1.094,-0.042,65,1
-0.265,-1.09,-0.079,65,1
-0.238,-1.122,-0.12,65,1
-0.217,-1.1,-0.157,65,1
-0.201,-1.054,-0.17,65,1
-0.19,-0.991,-0.182,65,1
-0.189,-0.93,-0.187,65,1
-0.177,-0.891,-0.172,65,1
-0.156,-0.864,-0.145,65,1
-0.145,-0.862,-0.11,65,1
-0.139,-0.891,-0.076,65,1
-0.134,-0.942,-0.052,65,1
-0.127,-1.012,-0.044,65,1
-0.125,-1.101,-0.038,65,1
-0.15,-1.097,-0.009,65,1
-0.194,-0.994,0.04,65,1
-0.224,-0.961,0.075,65,1
-0.23,-1.027,0.068,65,1
-0.235,-1.088,0.045,65,1
-0.264,-1.076,0.04,65,1
-0.309,-1.015,0.036,66,1
-0.343,-0.961,0.03,66,1
-0.343,-0.935,0.035,66,1
-0.319,-0.939,0.052,66,1
-0.305,-0.95,0.077,66,1
-0.31,-0.963,0.107,66,1
-0.323,-0.982,0.13,66,1
-0.318,-1.013,0.134,66,1
-0.29,-1.078,0.107,66,1
-0.271,-1.153,0.068,66,1
-0.267,-1.162,0.026,66,1
-0.262,-1.083,-0.018,66,1
-0.25,-1.007,-0.064,66,1
-0.242,-1.007,-0.108,66,1
-0.237,-1.029,-0.144,66,1
-0.223,-1.017,-0.164,66,1
-0.213,-0.988,-0.162,66,1
-0.213,-0.958,-0.156,66,1
-0.21,-0.937,-0.149,66,1
-0.193,-0.923,-0.134,66,1
-0.175,-0.92,-0.115,66,1
-0.164,-0.932,-0.09,66,1
-0.152,-0.963,-0.063,66,1
-0.14,-0.997,-0.042,66,1
-0.131,-1.038,-0.029,66,1
-0.126,-1.104,-0.018,66,1
-0.136,-1.086,0.003,66,1
-0.169,-0.962,0.062,66,1
-0.197,-0.897,0.115,66,1
-0.21,-0.949,0.093,66,1
-0.254,-1.035,0.044,67,1
-0.31,-1.058,0.021,67,1
-0.349,-1.009,0.02,67,1
-0.369,-0.95,0.026,67,1
-0.349,-0.918,0.031,67,1
-0.309,-0.918,0.035,67,1
-0.285,-0.936,0.05,67,1
-0.292,-0.953,0.072,67,1
-0.315,-0.973,0.095,67,1
-0.325,-0.999,0.11,67,1
-0.319,-1.07,0.098,67,1
-0.322,-1.162,0.07,67,1
-0.325,-1.17,0.029,67,1
-0.303,-1.111,-0.013,67,1
-0.262,-1.09,-0.045,67,1
-0.227,-1.095,-0.083,67,1
-0.211,-1.066,-0.119,67,1
-0.204,-1.034,-0.134,67,1
-0.199,-0.994,-0.144,67,1
-0.19,-0.933,-0.145,67,1
-0.174,-0.878,-0.127,68,1
-0.158,-0.843,-0.105,68,1
-0.154,-0.846,-0.086,68,1
-0.152,-0.89,-0.072,68,1
-0.142,-0.947,-0.069,68,1
-0.135,-1.031,-0.071,68,1
-0.149,-1.107,-0.05,68,1
-0.187,-1.053,-0.002,68,1
-0.224,-0.956,0.039,68,1
-0.279,-0.974,0.052,68,1
-0.257,-1.045,0.035,68,1
-0.2,-1.077,0.034,68,1
-0.228,-1.04,0.071,68,1
-0.263,-0.972,0.091,68,1
-0.284,-0.937,0.082,68,1
-0.301,-0.943,0.083,68,1
-0.308,-0.965,0.093,68,1
-0.315,-0.98,0.099,68,1
-0.321,-0.993,0.11,68,1
-0.312,-1.019,0.113,68,1
-0.297,-1.071,0.087,69,1
-0.296,-1.162,0.05,69,1
-0.317,-1.215,-0.001,69,1
-0.328,-1.187,-0.089,69,1
-0.33,-1.155,-0.164,69,1
-0.38,-1.192,-0.182,69,1
-0.415,-1.217,-0.203,69,1
-0.43,-1.145,-0.203,69,1
-0.469,-1.051,-0.15,69,1
-0.455,-0.935,-0.13,69,1
-0.443,-0.774,-0.06,69,1
-0.468,-0.613,0.118,69,1
-0.408,-0.432,0.28,69,1
-0.354,-0.318,0.416,69,1
-0.385,-0.363,0.54,69,1
-0.357,-0.439,0.597,69,1
-0.29,-0.52,0.63,69,1
-0.323,-0.665,0.626,69,1
-0.367,-0.783,0.622,69,1
-0.306,-0.761,0.652,69,1
-0.271,-0.681,0.695,70,1
-0.284,-0.665,0.754,70,1
-0.279,-0.659,0.786,70,1
-0.293,-0.608,0.785,70,1
-0.327,-0.542,0.782,70,1
-0.348,-0.487,0.77,70,1
-0.344,-0.457,0.74,70,1
-0.326,-0.45,0.722,70,1
-0.296,-0.452,0.698,70,1
-0.279,-0.488,0.683,70,1
-0.288,-0.544,0.671,70,1
-0.3,-0.6,0.65,70,1
-0.284,-0.644,0.694,70,1
-0.288,-0.664,0.793,70,1
-0.31,-0.591,0.868,70,1
-0.3,-0.51,0.893,70,1
-0.328,-0.57,0.913,70,1
-0.363,-0.62,0.922,70,1
-0.32,-0.523,0.84,70,1
-0.25,-0.386,0.723,70,1
-0.257,-0.383,0.678,71,1
-0.302,-0.481,0.749,71,1
-0.302,-0.523,0.824,71,1
-0.291,-0.488,0.809,71,1
-0.265,-0.447,0.756,71,1
-0.246,-0.451,0.659,71,1
-0.314,-0.542,0.614,71,1
-0.386,-0.646,0.65,71,1
-0.402,-0.688,0.635,71,1
-0.39,-0.729,0.568,71,1
-0.31,-0.702,0.535,71,1
-0.188,-0.601,0.558,71,1
-0.119,-0.56,0.538,71,1
-0.067,-0.626,0.379,71,1
-0.143,-0.811,0.252,71,1
-0.353,-1.043,0.253,71,1
-0.624,-1.236,0.309,71,1
-0.816,-1.279,0.403,71,1
-0.795,-1.16,0.461,71,1
-0.743,-1.032,0.451,71,1
-0.688,-0.954,0.418,72,1
-0.633,-0.917,0.391,72,1
-0.604,-0.906,0.342,72,1
-0.601,-0.996,0.253,72,1
-0.62,-1.142,0.156,72,1
-0.636,-1.191,0.081,72,1
-0.64,-1.19,0.046,72,1
-0.613,-1.161,0.045,72,1
-0.557,-1.02,0.09,72,1
-0.468,-0.802,0.178,72,1
-0.371,-0.585,0.284,72,1
-0.317,-0.423,0.377,72,1
-0.31,-0.357,0.433,72,1
-0.353,-0.376,0.491,72,1
-0.417,-0.43,0.552,72,1
-0.448,-0.476,0.588,72,1
-0.47,-0.515,0.614,72,1
-0.476,-0.558,0.682,72,1
-0.469,-0.601,0.764,72,1
-0.462,-0.611,0.806,72,1
-0.43,-0.534,0.808,72,1
-0.375,-0.418,0.781,72,1
-0.338,-0.386,0.747,72,1
-0.345,-0.422,0.737,72,1
-0.344,-0.459,0.771,72,1
-0.327,-0.456,0.784,72,1
-0.304,-0.409,0.76,72,1
-0.282,-0.387,0.763,72,1
-0.267,-0.413,0.769,72,1
-0.288,-0.454,0.775,72,1
-0.289,-0.475,0.808,73,1
-0.276,-0.512,0.815,73,1
-0.3,-0.541,0.86,73,1
-0.342,-0.505,0.918,73,1
-0.375,-0.479,0.906,73,1
-0.398,-0.479,0.889,73,1
-0.429,-0.461,0.869,73,1
-0.402,-0.409,0.825,73,1
-0.344,-0.372,0.777,73,1
-0.336,-0.415,0.789,73,1
-0.357,-0.478,0.841,73,1
-0.349,-0.472,0.818,73,1
-0.325,-0.408,0.73,73,1
-0.323,-0.354,0.665,73,1
-0.345,-0.351,0.704,73,1
-0.357,-0.406,0.816,73,1
-0.323,-0.442,0.88,73,1
-0.332,-0.409,0.875,73,1
-0.368,-0.326,0.822,73,1
-0.38,-0.327,0.821,73,1
-0.38,-0.425,0.909,73,1
-0.341,-0.42,0.897,73,1
-0.306,-0.365,0.854,73,1
-0.295,-0.354,0.86,73,1
-0.324,-0.416,0.878,73,1
-0.331,-0.475,0.9,73,1
-0.293,-0.461,0.859,73,1
-0.263,-0.429,0.812,73,1
-0.25,-0.418,0.805,73,1
-0.268,-0.383,0.784,73,1
-0.318,-0.362,0.785,73,1
-0.354,-0.427,0.855,73,1
-0.322,-0.452,0.903,73,1
-0.295,-0.4,0.863,73,1
-0.349,-0.348,0.816,73,1
-0.416,-0.315,0.82,73,1
-0.429,-0.3,0.86,73,1
-0.436,-0.358,0.91,73,1
-0.436,-0.42,0.898,73,1
-0.41,-0.412,0.836,73,1
-0.387,-0.397,0.787,74,1
-0.378,-0.346,0.754,74,1
-0.414,-0.337,0.707,74,1
-0.428,-0.408,0.737,74,1
-0.393,-0.443,0.813,74,1
-0.414,-0.425,0.808,74,1
-0.429,-0.374,0.756,74,1
-0.401,-0.371,0.736,74,1
-0.378,-0.43,0.696,74,1
-0.366,-0.566,0.64,74,1
-0.378,-0.691,0.65,74,1
-0.313,-0.679,0.636,74,1
-0.209,-0.627,0.548,74,1
-0.19,-0.623,0.438,74,1
-0.149,-0.643,0.363,74,1
-0.096,-0.685,0.306,74,1
-0.134,-0.809,0.229,74,1
-0.208,-1.029,0.111,74,1
-0.304,-1.309,0.018,74,1
-0.519,-1.47,0.028,74,1
-0.62,-1.369,0.05,74,1
-0.506,-1.215,0.088,74,1
-0.427,-1.14,0.165,74,1
-0.417,-1.109,0.16,74,1
-0.459,-1.202,0.105,74,1
-0.472,-1.281,0.029,74,1
-0.387,-1.255,-0.083,74,1
-0.273,-1.25,-0.142,74,1
-0.213,-1.206,-0.135,74,1
-0.196,-1.09,-0.132,74,1
-0.18,-0.985,-0.156,74,1
-0.171,-0.914,-0.184,74,1
-0.158,-0.846,-0.194,74,1
-0.134,-0.788,-0.186,74,1
-0.123,-0.784,-0.158,74,1
-0.12,-0.857,-0.119,74,1
-0.119,-0.982,-0.075,74,1
-0.117,-1.083,-0.035,74,1
-0.093,-1.184,-0.031,74,1
-0.077,-1.243,-0.045,74,1
-0.101,-1.171,-0.017,75,1
-0.141,-1.084,0.035,75,1
-0.196,-1.047,0.058,75,1
-0.242,-1.004,0.041,75,1
-0.278,-0.946,0.011,75,1
-0.317,-0.908,-0.004,75,1
-0.347,-0.907,-0.011,75,1
-0.361,-0.946,-0.008,75,1
-0.357,-0.985,0.017,75,1
-0.342,-0.992,0.057,75,1
-0.333,-0.997,0.094,73,1
-0.329,-1.017,0.117,73,1
-0.323,-1.093,0.127,73,1
-0.322,-1.229,0.128,73,1
-0.298,-1.266,0.072,73,1
-0.247,-1.207,-0.026,73,1
-0.202,-1.179,-0.102,73,1
-0.19,-1.113,-0.148,73,1
-0.204,-1.017,-0.163,73,1
-0.195,-0.95,-0.168,73,1
-0.175,-0.881,-0.183,74,1
-0.156,-0.82,-0.188,74,1
-0.14,-0.81,-0.185,74,1
-0.131,-0.836,-0.181,74,1
-0.123,-0.875,-0.151,74,1
-0.124,-0.936,-0.092,74,1
-0.115,-1.02,-0.042,74,1
-0.099,-1.17,-0.024,74,1
-0.107,-1.235,-0.009,74,1
-0.153,-1.161,0.059,74,1
-0.197,-1.099,0.144,75,1
-0.215,-1.059,0.163,75,1
-0.225,-1.006,0.132,75,1
-0.25,-0.934,0.091,75,1
-0.293,-0.873,0.052,75,1
-0.332,-0.852,0.031,75,1
-0.352,-0.864,0.052,75,1
-0.341,-0.895,0.089,75,1
-0.333,-0.951,0.096,75,1
-0.352,-0.995,0.091,75,1
-0.37,-1.011,0.091,73,1
-0.375,-1.077,0.063,73,1
-0.383,-1.19,0.016,73,1
-0.388,-1.249,-0.046,73,1
-0.398,-1.256,-0.115,73,1
-0.401,-1.246,-0.144,73,1
-0.368,-1.196,-0.136,73,1
-0.35,-1.129,-0.087,73,1
-0.365,-1.052,-0.029,73,1
-0.409,-0.948,-0.029,73,1
-0.492,-0.834,-0.039,72,1
-0.497,-0.749,0.003,72,1
-0.424,-0.655,0.035,72,1
-0.423,-0.588,0.034,72,1
-0.479,-0.601,0.016,72,1
-0.491,-0.667,-0.027,72,1
-0.443,-0.778,-0.068,72,1
-0.412,-0.824,-0.076,72,1
-0.379,-0.778,-0.01,72,1
-0.321,-0.753,0.085,72,1
-0.267,-0.814,0.079,71,1
-0.24,-0.968,0.025,71,1
-0.276,-1.16,0.023,71,1
-0.371,-1.281,0.019,71,1
-0.488,-1.296,0.028,71,1
-0.555,-1.24,0.06,71,1
-0.55,-1.164,0.094,71,1
-0.502,-1.098,0.154,71,1
-0.448,-1.049,0.206,71,1
-0.422,-1.016,0.2,71,1
-0.416,-1.059,0.146,71,1
-0.421,-1.206,0.084,71,1
-0.392,-1.29,-0.02,71,1
-0.312,-1.285,-0.161,71,1
-0.249,-1.269,-0.225,71,1
-0.223,-1.209,-0.221,71,1
-0.192,-1.112,-0.222,71,1
-0.153,-0.998,-0.233,71,1
-0.139,-0.893,-0.23,71,1
-0.142,-0.813,-0.213,71,1
-0.138,-0.764,-0.192,70,1
-0.061,-0.794,-0.157,70,1
-0.024,-0.922,-0.09,70,1
-0.101,-1.162,-0.113,70,1
-0.035,-1.177,-0.233,70,1
0.061,-1.078,-0.132,70,1
0.015,-1.095,0.083,70,1
-0.053,-1.059,0.099,70,1
-0.203,-1.132,0.069,70,1
-0.399,-1.248,0.078,70,1
-0.493,-1.204,0.02,70,1
-0.467,-1.068,-0.052,70,1
-0.415,-0.957,-0.079,70,1
-0.384,-0.867,-0.089,70,1
-0.347,-0.821,-0.077,70,1
-0.317,-0.824,-0.015,70,1
-0.304,-0.864,0.054,70,1
-0.303,-0.934,0.088,70,1
-0.305,-1.014,0.095,70,1
-0.294,-1.091,0.076,70,1
-0.302,-1.191,0.058,70,1
-0.303,-1.256,0.027,70,1
-0.267,-1.228,-0.06,70,1
-0.251,-1.17,-0.14,70,1
-0.236,-1.107,-0.167,70,1
-0.146,-0.978,-0.178,70,1
-0.061,-0.815,-0.17,70,1
-0.078,-0.736,-0.155,70,1
-0.126,-0.753,-0.151,70,1
-0.133,-0.809,-0.138,70,1
-0.094,-0.877,-0.113,69,1
-0.054,-0.97,-0.091,69,1
-0.051,-1.094,-0.093,69,1
-0.07,-1.176,-0.102,69,1
-0.073,-1.204,-0.095,69,1
-0.048,-1.227,-0.099,69,1
-0.056,-1.155,-0.1,69,1
-0.132,-1.04,-0.037,69,1
-0.201,-1,0.025,69,1
-0.221,-0.978,0.022,69,1
-0.237,-0.929,0.015,69,1
-0.27,-0.879,0.024,69,1
-0.308,-0.854,0.02,69,1
-0.33,-0.861,0.039,69,1
-0.32,-0.886,0.084,69,1
-0.293,-0.924,0.103,69,1
-0.281,-0.965,0.105,69,1
-0.282,-1,0.111,69,1
-0.268,-1.047,0.08,69,1
-0.25,-1.173,0.023,69,1
-0.22,-1.25,-0.001,69,1
-0.167,-1.17,-0.024,69,1
-0.149,-1.118,-0.093,69,1
-0.169,-1.118,-0.161,69,1
-0.176,-1.045,-0.161,69,1
-0.178,-0.933,-0.126,69,1
-0.184,-0.853,-0.107,69,1
-0.181,-0.812,-0.108,69,1
-0.166,-0.818,-0.108,69,1
-0.146,-0.86,-0.101,69,1
-0.133,-0.933,-0.095,69,1
-0.128,-1.033,-0.094,69,1
-0.124,-1.098,-0.088,69,1
-0.107,-1.171,-0.071,69,1
-0.097,-1.189,-0.064,69,1
-0.135,-1.082,-0.038,69,1
-0.182,-1.025,0.037,69,1
-0.202,-1.032,0.086,69,1
-0.208,-0.996,0.077,69,1
-0.224,-0.919,0.057,69,1
-0.254,-0.861,0.038,69,1
-0.284,-0.843,0.021,69,1
-0.303,-0.849,0.017,69,1
-0.305,-0.877,0.04,69,1
-0.307,-0.922,0.086,69,1
-0.309,-0.97,0.127,69,1
-0.294,-0.992,0.119,69,1
-0.28,-1.055,0.073,69,1
-0.296,-1.198,0.049,69,1
-0.298,-1.255,0.008,69,1
-0.252,-1.209,-0.07,69,1
-0.206,-1.201,-0.12,69,1
-0.182,-1.16,-0.141,69,1
-0.178,-1.033,-0.142,69,1
-0.177,-0.91,-0.126,69,1
-0.163,-0.828,-0.116,69,1
-0.144,-0.788,-0.109,69,1
-0.124,-0.787,-0.102,69,1
-0.114,-0.839,-0.091,69,1
-0.12,-0.923,-0.071,69,1
-0.127,-1.025,-0.05,69,1
-0.125,-1.104,-0.034,69,1
-0.115,-1.176,-0.02,69,1
-0.125,-1.206,-0.012,69,1
-0.169,-1.119,0.021,69,1
-0.206,-1.036,0.067,69,1
-0.211,-1.013,0.076,69,1
-0.209,-0.985,0.066,69,1
-0.22,-0.912,0.056,69,1
-0.249,-0.833,0.04,69,1
-0.28,-0.803,0.02,69,1
-0.302,-0.836,0.015,69,1
-0.305,-0.901,0.037,69,1
-0.295,-0.949,0.062,69,1
-0.287,-0.99,0.078,69,1
-0.278,-1.043,0.079,69,1
-0.282,-1.161,0.072,69,1
-0.303,-1.26,0.054,69,1
-0.308,-1.211,0.003,69,1
-0.286,-1.143,-0.059,69,1
-0.264,-1.108,-0.105,69,1
-0.248,-1.05,-0.121,69,1
-0.227,-0.964,-0.122,69,1
-0.21,-0.878,-0.127,69,1
-0.198,-0.833,-0.129,69,1
-0.176,-0.811,-0.128,69,1
-0.148,-0.798,-0.129,69,1
-0.131,-0.84,-0.129,69,1
-0.132,-0.947,-0.122,69,1
-0.143,-1.059,-0.104,69,1
-0.133,-1.115,-0.07,69,1
-0.091,-1.186,-0.052,69,1
-0.061,-1.198,-0.057,69,1
-0.102,-1.105,-0.015,69,1
-0.166,-1.052,0.061,69,1
-0.181,-1.023,0.079,69,1
-0.172,-0.959,0.049,69,1
-0.189,-0.875,0.029,69,1
-0.234,-0.822,0.013,69,1
-0.267,-0.821,0.001,69,1
-0.277,-0.862,0.011,69,1
-0.284,-0.917,0.049,69,1
-0.294,-0.956,0.093,69,1
-0.307,-0.991,0.123,69,1
-0.321,-1.028,0.129,69,1
-0.329,-1.086,0.108,69,1
-0.347,-1.182,0.086,69,1
-0.349,-1.228,0.03,69,1
-0.311,-1.217,-0.073,69,1
-0.277,-1.229,-0.137,69,1
-0.252,-1.204,-0.152,70,1
-0.232,-1.1,-0.155,70,1
-0.218,-0.997,-0.152,70,1
-0.204,-0.931,-0.151,70,1
-0.191,-0.898,-0.149,70,1
-0.159,-0.869,-0.143,70,1
-0.12,-0.848,-0.129,70,1
-0.1,-0.879,-0.102,70,1
-0.098,-0.946,-0.075,70,1
-0.102,-1.013,-0.059,70,1
-0.106,-1.119,-0.038,70,1
-0.116,-1.163,-0.025,70,1
-0.152,-1.096,0.008,70,1
-0.195,-1.088,0.067,70,1
-0.217,-1.139,0.066,70,1
-0.239,-1.138,0.034,70,1
-0.264,-1.043,0.026,70,1
-0.298,-0.932,0.02,70,1
-0.347,-0.867,0.026,70,1
-0.376,-0.858,0.052,70,1
-0.382,-0.896,0.082,71,1
-0.376,-0.932,0.107,71,1
-0.354,-0.975,0.11,71,1
-0.325,-1.038,0.08,71,1
-0.308,-1.166,0.041,71,1
-0.318,-1.315,0.013,71,1
-0.312,-1.296,-0.032,71,1
-0.281,-1.167,-0.081,71,1
-0.263,-1.099,-0.104,71,1
-0.227,-1.065,-0.135,71,1
-0.174,-0.988,-0.162,73,1
-0.14,-0.889,-0.154,73,1
-0.132,-0.842,-0.131,73,1
-0.12,-0.825,-0.12,73,1
-0.098,-0.814,-0.111,73,1
-0.088,-0.86,-0.08,73,1
-0.078,-0.968,-0.051,73,1
-0.062,-1.077,-0.045,73,1
-0.042,-1.16,-0.056,73,1
-0.042,-1.291,-0.068,73,1
-0.074,-1.314,-0.056,75,1
-0.099,-1.177,-0.026,75,1
-0.112,-1.08,-0.009,75,1
-0.14,-1.028,-0.021,75,1
-0.188,-0.956,-0.029,75,1
-0.246,-0.875,0.001,75,1
-0.292,-0.836,0.04,75,1
