Sample Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),Activity
1444,-0.239,0.925,0.298,96,0
1445,-0.239,0.919,0.299,96,0
1446,-0.239,0.912,0.299,96,0
1447,-0.239,0.906,0.296,96,0
1448,-0.24,0.91,0.296,96,0
1449,-0.242,0.927,0.301,96,0
1450,-0.242,0.944,0.305,97,0
1451,-0.239,0.954,0.311,97,0
1452,-0.23,0.951,0.318,97,0
1453,-0.223,0.941,0.319,97,0
1454,-0.218,0.939,0.314,97,0
1455,-0.218,0.964,0.308,97,0
1456,-0.223,0.985,0.299,97,0
1457,-0.224,0.968,0.285,97,0
1458,-0.223,0.934,0.268,97,0
1459,-0.223,0.926,0.25,97,0
1460,-0.228,0.942,0.237,97,0
1461,-0.234,0.959,0.227,97,0
1462,-0.237,0.961,0.22,97,0
1463,-0.237,0.946,0.218,97,0
1464,-0.239,0.926,0.215,97,0
1465,-0.242,0.914,0.212,97,0
1466,-0.246,0.916,0.209,97,0
1467,-0.25,0.927,0.208,97,0
1468,-0.255,0.941,0.209,97,0
1469,-0.261,0.957,0.211,97,0
1470,-0.265,0.972,0.213,97,0
1471,-0.263,0.977,0.217,97,0
1472,-0.257,0.966,0.224,97,0
1473,-0.251,0.95,0.227,97,0
1474,-0.247,0.936,0.228,97,0
1475,-0.243,0.916,0.221,97,0
1476,-0.243,0.912,0.206,97,0
1477,-0.252,0.946,0.196,97,0
1478,-0.266,1.004,0.193,97,0
1479,-0.275,1.039,0.198,97,0
1480,-0.268,1.016,0.209,97,0
1481,-0.257,0.962,0.218,97,0
1482,-0.25,0.92,0.216,97,0
1483,-0.246,0.912,0.207,97,0
1484,-0.249,0.937,0.195,97,0
1485,-0.261,0.966,0.184,97,0
1486,-0.273,0.983,0.179,97,0
1487,-0.28,0.995,0.174,97,0
1488,-0.274,1,0.178,97,0
1489,-0.258,0.993,0.184,97,0
1490,-0.25,0.963,0.186,97,0
1491,-0.239,0.919,0.188,97,0
1492,-0.245,0.895,0.178,97,0
1493,-0.275,0.903,0.168,97,0
1494,-0.297,0.934,0.156,97,0
1495,-0.324,0.997,0.14,97,0
1496,-0.345,1.034,0.145,97,0
1497,-0.331,1.005,0.171,97,0
1498,-0.3,0.96,0.199,97,0
1499,-0.274,0.932,0.217,97,0
1500,-0.258,0.919,0.228,97,0
1501,-0.251,0.907,0.236,97,0
1502,-0.249,0.906,0.237,97,0
1503,-0.247,0.927,0.234,97,0
1504,-0.247,0.956,0.23,97,0
1505,-0.259,0.972,0.208,97,0
1506,-0.279,0.971,0.172,97,0
1507,-0.292,0.965,0.148,97,0
1508,-0.3,0.95,0.146,97,0
1509,-0.298,0.922,0.167,97,0
1510,-0.289,0.899,0.193,97,0
1511,-0.283,0.893,0.214,97,0
1512,-0.284,0.908,0.23,97,0
1513,-0.299,0.931,0.235,97,0
1514,-0.325,0.95,0.23,97,0
1515,-0.342,0.962,0.22,97,0
1516,-0.341,0.965,0.211,97,0
1517,-0.331,0.963,0.2,97,0
1518,-0.319,0.963,0.189,97,0
1519,-0.306,0.966,0.18,97,0
1520,-0.298,0.969,0.176,98,0
1521,-0.291,0.97,0.173,98,0
1522,-0.287,0.972,0.167,98,0
1523,-0.28,0.969,0.169,98,0
1524,-0.271,0.962,0.175,98,0
1525,-0.266,0.958,0.174,98,0
1526,-0.266,0.958,0.172,98,0
1527,-0.27,0.957,0.172,98,0
1528,-0.28,0.955,0.174,98,0
1529,-0.286,0.952,0.182,98,0
1530,-0.283,0.952,0.182,98,0
1531,-0.283,0.951,0.174,98,0
1532,-0.282,0.946,0.171,98,0
1533,-0.283,0.941,0.173,98,0
1534,-0.293,0.94,0.179,98,0
1535,-0.301,0.945,0.184,98,0
1536,-0.31,0.948,0.188,98,0
1537,-0.316,0.954,0.193,98,0
1538,-0.32,0.961,0.194,98,0
1539,-0.324,0.964,0.195,98,0
1540,-0.323,0.964,0.195,98,0
1541,-0.316,0.967,0.187,98,0
1542,-0.309,0.971,0.178,98,0
1543,-0.299,0.977,0.175,98,0
1544,-0.288,0.974,0.174,98,0
1545,-0.279,0.962,0.176,98,0
1546,-0.273,0.952,0.175,98,0
1547,-0.274,0.947,0.175,98,0
1548,-0.275,0.945,0.175,98,0
1549,-0.277,0.945,0.175,98,0
1550,-0.276,0.946,0.176,98,0
1551,-0.272,0.95,0.181,98,0
1552,-0.274,0.957,0.19,98,0
1553,-0.279,0.964,0.197,98,0
1554,-0.285,0.967,0.202,98,0
1555,-0.282,0.965,0.205,98,0
1556,-0.275,0.961,0.197,98,0
1557,-0.27,0.957,0.189,98,0
1558,-0.264,0.95,0.186,98,0
1559,-0.264,0.942,0.185,98,0
1560,-0.265,0.935,0.185,98,0
1561,-0.271,0.931,0.181,98,0
1562,-0.282,0.935,0.179,98,0
1563,-0.287,0.946,0.183,98,0
1564,-0.287,0.949,0.184,98,0
1565,-0.28,0.947,0.186,98,0
1566,-0.276,0.949,0.191,98,0
1567,-0.278,0.96,0.199,98,0
1568,-0.279,0.972,0.21,98,0
1569,-0.277,0.974,0.215,98,0
1570,-0.269,0.971,0.209,98,0
1571,-0.262,0.963,0.201,98,0
1572,-0.26,0.956,0.195,98,0
1573,-0.259,0.956,0.191,98,0
1574,-0.264,0.956,0.193,98,0
1575,-0.268,0.957,0.201,98,0
1576,-0.269,0.963,0.206,98,0
1577,-0.268,0.965,0.206,98,0
1578,-0.267,0.967,0.204,98,0
1579,-0.265,0.968,0.199,98,0
1580,-0.264,0.964,0.195,98,0
1581,-0.262,0.958,0.191,98,0
1582,-0.259,0.956,0.187,98,0
1583,-0.255,0.958,0.186,98,0
1584,-0.252,0.959,0.191,98,0
1585,-0.25,0.961,0.198,98,0
1586,-0.251,0.962,0.208,98,0
1587,-0.253,0.97,0.219,98,0
1588,-0.249,0.975,0.228,98,0
1589,-0.237,0.956,0.23,98,0
1590,-0.236,0.941,0.217,98,0
1591,-0.255,0.951,0.201,98,0
1592,-0.28,0.956,0.199,98,0
1593,-0.29,0.939,0.206,98,0
1594,-0.287,0.917,0.218,98,0
1595,-0.275,0.905,0.23,98,0
1596,-0.26,0.906,0.235,98,0
1597,-0.254,0.929,0.233,98,0
1598,-0.254,0.96,0.234,98,0
1599,-0.252,0.975,0.241,98,0
1600,-0.249,0.971,0.243,98,0
1601,-0.248,0.962,0.237,98,0
1602,-0.25,0.956,0.232,98,0
1603,-0.252,0.949,0.226,98,0
1604,-0.253,0.936,0.215,98,0
1605,-0.253,0.927,0.204,98,0
1606,-0.254,0.931,0.201,98,0
1607,-0.255,0.943,0.204,98,0
1608,-0.255,0.956,0.211,98,0
1609,-0.254,0.968,0.218,98,0
1610,-0.251,0.972,0.226,98,0
1611,-0.245,0.968,0.233,98,0
1612,-0.238,0.962,0.238,98,0
1613,-0.234,0.957,0.235,98,0
1614,-0.236,0.953,0.225,98,0
1615,-0.239,0.951,0.215,98,0
1616,-0.244,0.95,0.209,98,0
1617,-0.249,0.948,0.211,98,0
1618,-0.252,0.943,0.213,98,0
1619,-0.261,0.943,0.211,98,0
1620,-0.272,0.954,0.208,98,0
1621,-0.276,0.968,0.208,98,0
1622,-0.271,0.974,0.211,98,0
1623,-0.261,0.969,0.216,98,0
1624,-0.254,0.954,0.22,98,0
1625,-0.25,0.943,0.219,98,0
1626,-0.25,0.947,0.212,98,0
1627,-0.253,0.955,0.203,98,0
1628,-0.255,0.957,0.195,98,0
1629,-0.255,0.958,0.192,98,0
1630,-0.257,0.961,0.19,98,0
1631,-0.266,0.971,0.189,98,0
1632,-0.267,0.978,0.2,98,0
1633,-0.259,0.968,0.213,98,0
1634,-0.255,0.955,0.217,98,0
1635,-0.257,0.953,0.212,98,0
1636,-0.265,0.958,0.206,98,0
1637,-0.271,0.962,0.199,98,0
1638,-0.272,0.958,0.191,98,0
1639,-0.269,0.951,0.187,98,0
1640,-0.265,0.944,0.186,98,0
1641,-0.263,0.944,0.184,98,0
1642,-0.265,0.95,0.181,98,0
1643,-0.27,0.96,0.18,98,0
1644,-0.272,0.969,0.185,98,0
1645,-0.269,0.975,0.194,98,0
1646,-0.264,0.978,0.201,98,0
1647,-0.257,0.977,0.21,98,0
1648,-0.252,0.974,0.22,98,0
1649,-0.25,0.978,0.225,98,0
1650,-0.248,0.984,0.227,98,0
1651,-0.246,0.987,0.225,98,0
1652,-0.241,0.983,0.227,98,0
1653,-0.233,0.969,0.23,98,0
1654,-0.228,0.953,0.232,98,0
1655,-0.229,0.949,0.23,98,0
1656,-0.231,0.953,0.229,98,0
1657,-0.229,0.943,0.23,98,0
1658,-0.228,0.913,0.23,98,0
1659,-0.231,0.886,0.228,98,0
1660,-0.248,0.891,0.221,98,0
1661,-0.271,0.926,0.212,98,0
1662,-0.287,0.957,0.205,98,0
1663,-0.285,0.965,0.208,98,0
1664,-0.272,0.956,0.215,98,0
1665,-0.258,0.949,0.22,98,0
1666,-0.248,0.955,0.226,98,0
1667,-0.243,0.967,0.231,98,0
1668,-0.24,0.975,0.236,98,0
1669,-0.238,0.98,0.237,98,0
1670,-0.236,0.982,0.237,98,0
1671,-0.227,0.972,0.238,98,0
1672,-0.22,0.955,0.237,98,0
1673,-0.22,0.945,0.235,98,0
1674,-0.227,0.945,0.234,98,0
1675,-0.235,0.949,0.23,98,0
1676,-0.241,0.953,0.225,98,0
1677,-0.247,0.956,0.22,98,0
1678,-0.253,0.965,0.218,98,0
1679,-0.255,0.974,0.217,98,0
1680,-0.254,0.975,0.221,98,0
1681,-0.25,0.968,0.225,98,0
1682,-0.247,0.962,0.224,98,0
1683,-0.243,0.96,0.221,98,0
1684,-0.238,0.961,0.217,98,0
1685,-0.235,0.962,0.212,98,0
1686,-0.231,0.959,0.212,98,0
1687,-0.227,0.955,0.215,98,0
1688,-0.225,0.956,0.218,98,0
1689,-0.226,0.961,0.221,98,0
1690,-0.229,0.967,0.224,97,0
1691,-0.233,0.97,0.227,97,0
1692,-0.235,0.97,0.23,97,0
1693,-0.237,0.967,0.233,97,0
1694,-0.238,0.962,0.234,97,0
1695,-0.239,0.957,0.231,97,0
1696,-0.241,0.955,0.227,97,0
1697,-0.242,0.956,0.223,97,0
1698,-0.244,0.958,0.219,97,0
1699,-0.246,0.957,0.215,97,0
1700,-0.248,0.957,0.209,97,0
1701,-0.251,0.961,0.204,97,0
1702,-0.25,0.966,0.204,97,0
1703,-0.247,0.966,0.212,97,0
1704,-0.242,0.964,0.224,97,0
1705,-0.233,0.962,0.236,97,0
1706,-0.225,0.958,0.243,97,0
1707,-0.22,0.954,0.246,97,0
1708,-0.22,0.953,0.242,97,0
1709,-0.226,0.955,0.233,97,0
1710,-0.233,0.955,0.227,97,0
1711,-0.238,0.954,0.223,97,0
1712,-0.242,0.957,0.221,97,0
1713,-0.245,0.959,0.221,97,0
1714,-0.247,0.957,0.22,97,0
1715,-0.245,0.949,0.218,97,0
1716,-0.242,0.943,0.213,97,0
1717,-0.24,0.938,0.207,97,0
1718,-0.238,0.934,0.199,97,0
1719,-0.238,0.937,0.194,97,0
1720,-0.239,0.948,0.191,97,0
1721,-0.243,0.962,0.189,97,0
1722,-0.248,0.976,0.189,97,0
1723,-0.251,0.985,0.195,97,0
1724,-0.252,0.987,0.204,97,0
1725,-0.251,0.983,0.214,97,0
1726,-0.25,0.978,0.219,97,0
1727,-0.249,0.976,0.221,97,0
1728,-0.25,0.976,0.218,97,0
1729,-0.252,0.974,0.215,97,0
1730,-0.252,0.969,0.211,97,0
1731,-0.25,0.962,0.206,97,0
1732,-0.25,0.958,0.202,97,0
1733,-0.249,0.957,0.197,97,0
1734,-0.248,0.958,0.191,97,0
1735,-0.248,0.958,0.187,97,0
1736,-0.246,0.957,0.184,97,0
1737,-0.245,0.955,0.183,97,0
1738,-0.244,0.956,0.184,97,0
1739,-0.243,0.957,0.187,97,0
1740,-0.242,0.957,0.192,97,0
1741,-0.242,0.961,0.197,97,0
1742,-0.243,0.965,0.203,97,0
1743,-0.243,0.968,0.207,97,0
1744,-0.243,0.968,0.21,97,0
1745,-0.242,0.965,0.213,97,0
1746,-0.243,0.963,0.215,97,0
1747,-0.244,0.964,0.215,97,0
1748,-0.245,0.967,0.215,97,0
1749,-0.245,0.967,0.214,97,0
1750,-0.245,0.965,0.212,97,0
1751,-0.245,0.962,0.21,97,0
1752,-0.245,0.962,0.206,97,0
1753,-0.246,0.962,0.205,97,0
1754,-0.245,0.958,0.205,97,0
1755,-0.245,0.955,0.205,97,0
1756,-0.245,0.953,0.208,97,0
1757,-0.246,0.949,0.209,97,0
1758,-0.25,0.95,0.207,97,0
1759,-0.253,0.96,0.204,97,0
1760,-0.255,0.975,0.203,97,0
1761,-0.254,0.984,0.209,97,0
1762,-0.246,0.983,0.219,97,0
1763,-0.234,0.974,0.229,97,0
1764,-0.222,0.961,0.234,97,0
1765,-0.214,0.954,0.233,97,0
1766,-0.213,0.954,0.228,97,0
1767,-0.214,0.952,0.224,97,0
1768,-0.219,0.943,0.224,97,0
1769,-0.228,0.937,0.225,97,0
1770,-0.235,0.936,0.227,97,0
1771,-0.242,0.941,0.226,97,0
1772,-0.25,0.949,0.226,97,0
1773,-0.256,0.954,0.228,97,0
1774,-0.26,0.952,0.23,97,0
1775,-0.264,0.95,0.23,97,0
1776,-0.27,0.957,0.227,97,0
1777,-0.274,0.969,0.226,97,0
1778,-0.269,0.972,0.227,97,0
1779,-0.26,0.976,0.227,97,0
1780,-0.254,0.981,0.224,97,0
1781,-0.249,0.977,0.22,97,0
1782,-0.245,0.968,0.216,97,0
1783,-0.24,0.962,0.213,97,0
1784,-0.237,0.96,0.21,97,0
1785,-0.235,0.958,0.21,97,0
1786,-0.234,0.958,0.212,97,0
1787,-0.235,0.97,0.215,97,0
1788,-0.24,0.987,0.217,97,0
1789,-0.246,1.015,0.223,97,0
1790,-0.246,1.013,0.236,97,0
1791,-0.237,0.965,0.249,97,0
1792,-0.222,0.929,0.26,97,0
1793,-0.206,0.915,0.263,97,0
1794,-0.197,0.911,0.258,97,0
1795,-0.187,0.909,0.253,97,0
1796,-0.177,0.912,0.248,97,0
1797,-0.172,0.929,0.25,97,0
1798,-0.171,0.953,0.259,97,0
1799,-0.174,0.965,0.267,97,0
1800,-0.182,0.96,0.278,97,0
1801,-0.189,0.942,0.29,97,0
1802,-0.192,0.921,0.3,97,0
1803,-0.194,0.91,0.309,97,0
1804,-0.197,0.918,0.317,97,0
1805,-0.203,0.938,0.32,97,0
1806,-0.214,0.955,0.318,97,0
1807,-0.224,0.968,0.314,97,0
1808,-0.227,0.969,0.309,97,0
1809,-0.221,0.949,0.305,97,0
1810,-0.21,0.936,0.299,97,0
1811,-0.201,0.945,0.291,97,0
1812,-0.194,0.962,0.287,97,0
1813,-0.188,0.972,0.287,97,0
1814,-0.181,0.966,0.292,97,0
1815,-0.171,0.944,0.299,97,0
1816,-0.164,0.923,0.303,97,0
1817,-0.166,0.916,0.305,97,0
1818,-0.175,0.922,0.306,97,0
1819,-0.185,0.93,0.306,97,0
1820,-0.192,0.932,0.304,97,0
1821,-0.198,0.928,0.298,97,0
1822,-0.205,0.93,0.291,97,0
1823,-0.208,0.938,0.29,97,0
1824,-0.208,0.947,0.296,97,0
1825,-0.207,0.958,0.304,97,0
1826,-0.204,0.972,0.312,97,0
1827,-0.2,0.978,0.322,97,0
1828,-0.187,0.964,0.334,97,0
1829,-0.169,0.946,0.339,97,0
1830,-0.166,0.94,0.332,98,0
1831,-0.177,0.941,0.319,98,0
1832,-0.188,0.941,0.304,98,0
1833,-0.196,0.93,0.293,98,0
1834,-0.204,0.911,0.286,98,0
1835,-0.212,0.9,0.282,98,0
1836,-0.221,0.908,0.284,98,0
1837,-0.227,0.934,0.291,98,0
1838,-0.226,0.961,0.303,98,0
1839,-0.218,0.972,0.316,98,0
1840,-0.209,0.965,0.326,98,0
1841,-0.202,0.944,0.33,98,0
1842,-0.198,0.925,0.332,98,0
1843,-0.197,0.909,0.333,98,0
1844,-0.203,0.917,0.328,98,0
1845,-0.215,0.95,0.319,98,0
1846,-0.222,0.968,0.306,98,0
1847,-0.225,0.951,0.283,98,0
1848,-0.229,0.928,0.259,98,0
1849,-0.234,0.931,0.24,98,0
1850,-0.238,0.954,0.226,98,0
1851,-0.241,0.967,0.223,98,0
1852,-0.238,0.961,0.228,98,0
1853,-0.227,0.952,0.229,98,0
1854,-0.22,0.956,0.23,98,0
1855,-0.218,0.96,0.229,98,0
1856,-0.219,0.951,0.227,98,0
1857,-0.221,0.94,0.227,98,0
1858,-0.222,0.932,0.226,98,0
1859,-0.228,0.938,0.223,98,0
1860,-0.235,0.969,0.225,98,0
1861,-0.234,0.995,0.232,98,0
1862,-0.226,0.978,0.237,98,0
1863,-0.221,0.939,0.235,98,0
1864,-0.222,0.915,0.229,98,0
1865,-0.227,0.896,0.221,98,0
1866,-0.234,0.851,0.215,98,0
1867,-0.242,0.798,0.202,98,0
1868,-0.26,0.816,0.181,98,0
1869,-0.288,0.943,0.17,98,0
1870,-0.318,1.106,0.167,98,0
1871,-0.338,1.183,0.169,98,0
1872,-0.329,1.126,0.183,98,0
1873,-0.306,1.014,0.2,98,0
1874,-0.286,0.94,0.211,98,0
1875,-0.265,0.92,0.218,98,0
1876,-0.259,0.934,0.218,98,0
1877,-0.276,0.96,0.202,98,0
1878,-0.301,0.979,0.176,98,0
1879,-0.307,0.975,0.163,98,0
1880,-0.291,0.949,0.168,98,0
1881,-0.28,0.943,0.165,98,0
1882,-0.282,0.979,0.147,98,0
1883,-0.287,1,0.137,98,0
1884,-0.29,0.989,0.133,98,0
1885,-0.284,0.985,0.131,98,0
1886,-0.27,0.99,0.139,98,0
1887,-0.25,0.991,0.161,98,0
1888,-0.229,0.973,0.19,98,0
1889,-0.209,0.936,0.222,98,0
1890,-0.182,0.911,0.238,98,0
1891,-0.178,0.913,0.232,98,0
1892,-0.204,0.935,0.219,98,0
1893,-0.227,0.957,0.208,98,0
1894,-0.24,0.96,0.198,98,0
1895,-0.247,0.943,0.191,98,0
1896,-0.252,0.926,0.187,98,0
1897,-0.26,0.925,0.189,98,0
1898,-0.27,0.938,0.195,98,0
1899,-0.281,0.96,0.198,98,0
1900,-0.291,0.981,0.197,98,0
1901,-0.29,0.991,0.2,98,0
1902,-0.279,0.984,0.206,98,0
1903,-0.262,0.966,0.213,98,0
1904,-0.251,0.952,0.216,98,0
1905,-0.247,0.954,0.208,98,0
1906,-0.246,0.966,0.192,98,0
1907,-0.247,0.976,0.173,98,0
1908,-0.25,0.977,0.153,98,0
1909,-0.243,0.971,0.15,98,0
1910,-0.222,0.961,0.16,98,0
1911,-0.213,0.954,0.166,98,0
1912,-0.216,0.954,0.176,98,0
1913,-0.217,0.961,0.185,98,0
1914,-0.223,0.968,0.192,98,0
1915,-0.231,0.972,0.199,98,0
1916,-0.237,0.972,0.202,98,0
1917,-0.242,0.971,0.201,98,0
1918,-0.246,0.972,0.195,98,0
1919,-0.25,0.971,0.187,98,0
1920,-0.253,0.97,0.183,98,0
1921,-0.256,0.97,0.18,98,0
1922,-0.258,0.969,0.18,98,0
1923,-0.259,0.968,0.183,98,0
1924,-0.261,0.967,0.188,98,0
1925,-0.262,0.966,0.193,98,0
1926,-0.26,0.966,0.195,98,0
1927,-0.259,0.967,0.191,98,0
1928,-0.258,0.964,0.189,98,0
1929,-0.254,0.961,0.185,98,0
1930,-0.253,0.963,0.176,98,0
1931,-0.251,0.964,0.17,98,0
1932,-0.249,0.959,0.17,98,0
1933,-0.246,0.957,0.176,98,0
1934,-0.243,0.957,0.185,98,0
1935,-0.24,0.962,0.194,98,0
1936,-0.239,0.967,0.2,98,0
1937,-0.237,0.968,0.202,98,0
1938,-0.238,0.966,0.199,98,0
1939,-0.24,0.967,0.192,98,0
1940,-0.243,0.969,0.188,98,0
